replication,offset,winner,validation_sharpe,validation_excess_total_return,oos_sharpe,oos_excess_total_return,passes_validation,sealed_oos_pass
250,4706,MOM_252,0.45486086112052093,-0.19005841489799158,0.6956891046787191,-0.14774260700762887,False,False
251,2154,CROSS_40_50,0.807637168715209,-0.6311546245659563,0.9896974002652352,-0.323985092825001,False,False
252,970,CROSS_60_100,0.4857432921628936,-0.3908442700332069,0.3739418001491045,-0.33384615081388924,False,False
253,1487,MOM_20,0.5282529622565656,-0.7338537571496051,1.0073495007239774,-0.46805985092057534,False,False
254,2391,BREAKOUT_100,0.7350157715867021,-0.5060144356725282,0.8802737135521156,-0.3873199562940972,False,False
255,4875,CROSS_20_200,0.29342736610930453,-0.17243397804558436,0.7935361820550175,-0.3665008818108031,False,False
256,2920,MOM_20,0.4169958388722615,0.08142016716833189,0.8720302539576246,-0.3429658820045687,False,False
257,2475,CROSS_5_150,1.2203006156305636,-0.533229807726507,1.1787315795670699,-0.01347655231238698,False,False
258,2299,CROSS_40_50,1.0077945025932011,-0.2087842987946249,0.8595326033196767,-0.29434009783515847,False,False
259,720,MOM_120,0.8638723795456613,-0.6453853184421148,0.9144480702777169,0.20011966429567085,False,False
260,4217,CROSS_40_150,0.9145991646428081,-0.32872371176325577,0.21480532954006074,0.03358415812273252,False,False
261,1382,CROSS_10_50,0.7860672535243048,-0.5224744944712507,0.6255182677014979,-0.9293762441121607,False,False
262,567,BREAKOUT_200,0.8886221147970762,-0.7869587813050414,0.7390730543669923,-0.03092990903921411,False,False
263,436,CROSS_20_150,0.5950106896897215,-1.1270807342719498,0.7562258675263157,0.10252521831455264,False,False
264,4959,BREAKOUT_20,1.0183644415949347,0.20401418531941085,0.6461927746095273,-0.17400722950292113,True,False
265,3615,CROSS_10_150,0.41178831967990237,-0.12677710797697506,0.5581999934520814,0.062184175786767826,False,False
266,4622,BREAKOUT_200,0.638925017903403,-0.3950494567280569,0.2252212623930074,-0.20202408616911005,False,False
267,4983,TREND_SMA_50,0.2508454437853164,-0.7101875438079706,0.9230063780280657,0.14423234274826346,False,False
268,1070,CROSS_40_150,1.1321425265078304,-0.277415555405939,0.912930583113444,0.46758811820210466,False,False
269,456,CROSS_20_150,0.6239054603938357,-0.9726299454909277,0.34962389087376433,-0.35828161265152003,False,False
270,2376,CROSS_10_50,0.5138409801756256,-0.657162111187624,0.6959193846932751,-0.4673953334334615,False,False
271,5039,MOM_120,0.27255061452034535,-0.6366648085835684,0.6527703010155422,-0.03137845678908868,False,False
272,737,TREND_SMA_100,0.8665761980425064,-0.7290921374265258,0.6850421540608247,0.045642615855229884,False,False
273,1832,CROSS_20_50,0.6865093837079211,-0.5478464413027566,0.7159106610185374,-0.44814806780004246,False,False
274,3133,TREND_SMA_150,0.10043897506003154,-0.31696050443496304,1.2585961805682908,-0.008733106835583815,False,False
275,2331,MOM_20,0.9566798675738694,-0.31568534923573277,1.2543457392944062,-0.09957415249915869,False,False
276,3697,MOM_120,0.5934514178253432,-0.08777277893234103,0.30754971023420696,-0.005060846041790912,False,False
277,1153,MOM_252,1.1831998200765312,-0.17843891436635118,0.9502189428862616,0.05078370507523777,False,False
278,3707,MOM_120,0.7707459255920686,0.17483503172348147,0.1042707942749743,-0.3368149726367846,True,False
279,4605,CROSS_40_200,0.8552462374401777,-0.6022387780697647,0.40061322536394045,-0.015254928301456472,False,False
280,4830,TREND_SMA_20,0.7130902515142664,-0.007713458690909558,0.5368252805745772,-0.39335106016385923,False,False
281,3131,CROSS_10_50,0.2955185294096446,-0.12514726771895823,1.3148339516821315,-0.04085724822234704,False,False
282,1157,MOM_252,0.9414482424606885,-0.3264340222970128,0.9029772820737182,-0.22335854950992173,False,False
283,2090,CROSS_60_200,0.8454533825051327,-0.6367581552556196,0.7835999767238508,-0.24240162989393,False,False
284,649,TREND_SMA_150,1.0387315180647174,-0.46283040642530215,1.0401218033814044,0.2634356627376444,False,False
285,4151,CROSS_20_50,0.43494499639003364,-0.3582644422655996,0.8773007108433692,0.6070697105360421,False,False
286,3473,BREAKOUT_55,-0.0737402277491159,0.07126685876174432,1.170099872146645,-0.27459223017589673,False,False
287,1582,TREND_SMA_20,0.38266186448060385,-0.5972686992773599,0.6589709127648213,-0.5059108758797819,False,False
288,4792,TREND_SMA_150,0.20393023807453173,-0.5274167691667784,0.7310095339661058,-0.08096877152512572,False,False
289,3408,MOM_20,0.2455034426656959,0.15293322406051968,0.7250846151322273,-0.5301378220042732,True,False
290,1965,CROSS_60_200,0.9365767881039723,-0.279969193426743,0.8095225796728307,-0.16491777797044116,False,False
291,1987,CROSS_5_50,0.6026853950614902,-0.5530826884100759,1.0051633715548645,-0.24915845267798575,False,False
292,4636,CROSS_5_200,0.5625089920723831,-0.2288342532196339,0.22985863926808922,-0.295808759606081,False,False
293,4401,MOM_20,0.7239813140960973,-0.885427471964324,-0.287203811441373,0.0071628355894559625,False,False
294,2364,CROSS_10_50,1.0621101383672837,-0.13470022663170877,0.8755761527255034,-0.34196428678639923,False,False
295,2284,TREND_SMA_50,0.64728009337899,-0.6094771783027373,1.037108835905598,-0.16031162569564184,False,False
296,1182,CROSS_60_100,1.1138199538228133,-0.22534074610188926,0.7667135560699166,-0.7575766570939986,False,False
297,3399,BREAKOUT_100,-0.04991480269727232,-0.08258133499493225,0.7477161360632897,-0.36015328039739636,False,False
298,1409,CROSS_20_100,0.8659184893820362,-0.473892532289494,1.0552134669640623,-0.19371648566833644,False,False
299,1614,BREAKOUT_20,1.4591372706725778,-0.008194566910180168,0.46814338352191404,-0.3630725259980594,False,False
300,760,CROSS_60_200,0.9322872346572356,-0.3288558321872004,1.0917024910196833,0.6334469789926676,False,False
301,2775,CROSS_60_100,0.31668324324732033,0.08215272794519701,1.3792918391993627,-0.2798422970846415,False,False
302,1539,CROSS_40_50,1.2081388087542426,-0.2661329919933675,0.8866827121697763,-0.5300213053538816,False,False
303,1272,MOM_252,0.8654099075538889,-0.33507088678625085,1.2248249793494768,0.08244536869736407,False,False
304,2078,CROSS_60_200,0.8373760680914643,-0.5045552114413898,0.9507955379637603,-0.13879467214857644,False,False
305,4619,CROSS_10_150,0.7608032666199865,-0.3169253351153989,0.4844767636793376,-0.02204050933543611,False,False
306,4275,CROSS_10_50,0.676066222149934,-0.622711867770156,-0.5173221743352118,-0.37349663473385186,False,False
307,3865,TREND_SMA_100,0.5154398059264674,-0.7787248357540184,0.18178995998493444,-0.15315321040038343,False,False
308,2440,CROSS_60_150,0.6454891699153411,-0.7395733950076617,1.17551292004251,-0.07567151901985403,False,False
309,2728,CROSS_5_50,0.5340632044629995,-0.11462871437737032,0.8434104028128511,-0.32749998777966915,False,False
310,3779,CROSS_40_50,0.577507610481109,-0.3518007536391996,0.6743633287621991,0.58761756595333,False,False
311,2392,CROSS_40_50,0.44381385785848093,-0.7858205515287848,1.066968580219519,-0.3243212166423659,False,False
312,2250,MOM_252,0.9020656129220904,-0.2989737124475478,1.1228806225425327,-0.019018220203408154,False,False
313,959,CROSS_40_100,0.6789189691066884,-0.32885919268691244,0.32220327349783806,-0.39336194797010626,False,False
314,4465,CROSS_40_100,1.2828331991455493,-0.13030525057539055,0.02473681674332482,0.12537259717825577,False,False
315,499,CROSS_60_150,0.7813357077203976,-1.1333860439029897,0.4230491860775687,-0.21867360758967203,False,False
316,1517,CROSS_10_50,1.3018271373618728,-0.11267807762552629,1.1168737975117136,-0.4398085799607583,False,False
317,4550,TREND_SMA_150,0.8616607921122954,-0.6422698508348674,0.3964325219994419,0.06255582400781456,False,False
318,3737,CROSS_5_100,0.6352220157106536,0.010241322729606317,0.5958857067053089,0.20353385656217515,True,True
319,422,CROSS_40_50,0.9496607533597823,-0.7559239661780917,0.7114359111345332,-0.03476840258462044,False,False
320,2017,BREAKOUT_20,1.0744543745526118,-0.3095512338107962,1.1310313761016455,-0.08296446411432545,False,False
321,4524,MOM_60,1.1370617307889705,-0.26801738462877633,0.030440038501462176,-0.18062242700146947,False,False
322,2967,MOM_60,0.27815666543256723,-0.11250685061069055,0.8556729351362348,-0.3898562814833715,False,False
323,3301,BREAKOUT_200,-0.27800286300466864,-0.41049442538958414,0.8673704470862675,-0.08754774073487726,False,False
324,387,BREAKOUT_100,0.7926866155505949,-0.7539681034419625,0.6686504929211879,-0.060870531876743295,False,False
325,4632,MOM_252,0.7684036600038684,0.1304475534696059,0.385064031200338,-0.22054337708036664,True,False
326,759,CROSS_60_200,0.9156038437065628,-0.3476009374618225,1.2430443762168781,0.8818538034218242,False,False
327,4118,CROSS_60_100,0.3769679466995704,-0.42076627345678763,0.38052775612071577,-0.054202647541593985,False,False
328,2686,CROSS_20_50,0.4597855486882001,-0.09085651052451715,1.0016741248895613,-0.1819666528876296,False,False
329,2547,MOM_60,0.7295540081647001,-0.5889135421313911,1.1554706329916096,-0.1528815860148074,False,False
330,2265,MOM_252,0.8142150666820339,-0.3228751798641851,1.0962117486337786,0.011805721306731076,False,False
331,4913,MOM_120,0.6179285553775405,-0.1258281472463414,0.941462949841634,0.04412315721746363,False,False
332,4610,CROSS_40_150,0.9211669510259146,-0.3906408043926626,0.37089276449697534,-0.09912605801557839,False,False
333,1769,CROSS_5_150,1.1165725771583515,-0.471636606079302,1.095850706098016,0.09621569242885508,False,False
334,4338,CROSS_5_100,0.9403392924901998,-0.2605592596767261,0.2818153906660214,0.18646246926969245,False,False
335,977,CROSS_60_150,0.6967617287184473,-0.2743966024932647,0.4900899949833835,-0.2696862161026585,False,False
336,291,CROSS_20_150,0.7921151135715662,-0.8154074916506819,0.4384615973430141,-0.12906165063914332,False,False
337,3344,MOM_60,0.30059766436522156,0.06274763828498786,0.7898635141658772,-0.24658992354341658,True,False
338,3464,CROSS_10_150,0.32832423288979107,0.3249218779951102,1.2439555546698626,-0.04151851436490528,True,False
339,3757,BREAKOUT_200,0.6386727943760453,0.006173461635174737,0.41993647104104265,0.026060355507868005,True,True
340,2865,CROSS_5_100,0.18431746962900877,-0.10681917436247956,1.1233185102203882,-0.376591346245303,False,False
341,3608,TREND_SMA_20,0.6034906494093987,0.09717903693585983,-0.050328006604135875,-0.5993041135513353,True,False
342,3456,CROSS_60_150,0.38401856108496724,0.29027476827132515,1.239679443883479,-0.048671526322729974,True,False
343,4063,CROSS_10_150,0.6983280864622479,-0.0903531302766658,0.11769698055956938,-0.020234159327372603,False,False
344,4347,CROSS_40_100,0.9515337909076741,-0.35651195771609023,-0.002927189763003021,-0.0038385344469478166,False,False
345,757,CROSS_60_150,0.8442496908488224,-0.40350252510177964,1.1833923767839594,0.7913641311033841,False,False
346,3826,CROSS_60_100,0.6369850921825613,-0.42928454134790184,0.3196402375071871,0.1339867684411733,False,False
347,4905,MOM_252,0.6662390303421601,-0.012049233905984336,0.6924097730779485,-0.14437797572257716,False,False
348,1490,MOM_20,1.004865532231536,-0.386566937694649,0.5772769453177906,-0.8350788059629244,False,False
349,2001,CROSS_40_50,0.39078459636302126,-0.6784212382156276,0.7702001233555136,-0.4347867713311999,False,False
350,3765,BREAKOUT_200,0.8056804278443515,0.0804264001444448,0.39204599797455614,0.06631628578039495,True,True
351,1470,CROSS_60_200,0.8304501623698205,-0.5423804709117708,1.0097439433227922,-0.0942666226929254,False,False
352,1261,BREAKOUT_200,0.8298677632292784,-0.3532484465538557,1.0660742984712708,-0.36570630315196073,False,False
353,2890,CROSS_60_100,0.06819828057091208,-0.2868761994629243,1.183859091767646,-0.07373396118023279,False,False
354,2285,CROSS_5_50,0.6438602855950204,-0.6130403252785648,0.8595625344299959,-0.29073870854313144,False,False
355,2608,TREND_SMA_150,0.46271080589588987,-0.10692162383226811,0.9160578663231099,-0.12024716555563719,False,False
356,2701,CROSS_5_200,0.26930267697818777,-0.3852186302095255,1.1445161853176526,-0.03345648291855419,False,False
357,1578,MOM_20,0.14543240479270453,-0.7329131586219806,0.6913602599043411,-0.5657600683644604,False,False
358,401,TREND_SMA_50,0.9233353173473247,-0.6429531528225336,1.0490896154125475,0.3225139218657449,False,False
359,4938,MOM_120,0.32246472413133487,-0.4914012127205316,0.9027383957150905,0.07517531840766534,False,False
360,941,CROSS_40_50,0.6873655247548662,-0.4108905542056984,0.48869006994076536,-0.17724941706249187,False,False
361,2126,MOM_20,0.9989474994635914,-0.5960300490898145,0.9294102208099564,-0.33041639882887375,False,False
362,3471,MOM_20,0.025469844277856264,0.1257216325627375,0.7037998974070055,-0.7210205973784869,True,False
363,480,CROSS_60_150,0.5148762706460616,-1.3268312612722157,0.33497346143274925,-0.31731088379997785,False,False
364,3485,CROSS_10_100,0.26548985222094157,0.3944601851702946,1.4463638891393777,-0.011726533701883035,True,False
365,284,MOM_252,0.8847691864778168,-0.5978832623566319,0.727210432281385,0.22521643871923014,False,False
366,1460,CROSS_40_150,0.7885513905381031,-0.5395767864290046,0.8801800995072215,-0.32755445991793275,False,False
367,733,MOM_60,0.850862802990786,-0.7647360530327432,0.6824163582413051,0.07765270474201125,False,False
368,804,CROSS_5_50,0.4802645154270235,-0.5885459256440064,0.7105886830400017,-0.25271823920058556,False,False
369,4490,BREAKOUT_55,1.4186092461087203,-0.022836513691808502,-0.42681817374268377,-0.1393168291177107,False,False
370,1180,CROSS_60_100,1.0543110061127858,-0.23745277862133096,0.8252514918750047,-0.7507641234446332,False,False
371,1926,MOM_120,0.9012267374645642,-0.3264992056789222,0.5873340994194278,-0.10442437081587119,False,False
372,363,CROSS_20_50,0.980463498812673,-0.5566164755257579,0.2793004274133503,-0.1969842462936986,False,False
373,3336,MOM_60,-0.10252509644378098,-0.2506934335116733,0.8460508847247262,-0.19550392917133919,False,False
374,4754,MOM_252,0.5095993061082035,-0.3706817833331233,0.9652938544190465,0.06172289982035073,False,False
375,1159,CROSS_60_150,0.6477520636734484,-0.6105757168096579,1.0324732354464885,-0.13384430491535682,False,False
376,4144,TREND_SMA_20,0.2671216981109635,-0.38947751610853865,0.4485648642894021,-0.02669147306086228,False,False
377,1897,CROSS_20_150,1.200841725891022,-0.27838004573959707,0.6785624381178565,-0.14960000818707808,False,False
378,1193,CROSS_5_200,0.8762178299308636,-0.3639210703759994,0.9813752622917598,-0.45693319947146227,False,False
379,3503,CROSS_5_50,-0.15077521247459108,0.06836963513612315,1.0864045666780067,-0.44970575207262886,False,False
380,2758,BREAKOUT_55,0.14790533351303672,-0.28742128728368144,1.464713054151053,0.10663968909627242,False,False
381,4967,BREAKOUT_55,0.5596806015236223,-0.3364433007448431,0.6600945384128802,-0.13902565137636924,False,False
382,674,CROSS_40_150,0.9484775114050542,-0.46377313228650485,0.8454830424422023,-0.06891628565379526,False,False
383,4761,TREND_SMA_200,0.4497860711982288,-0.32724851805098587,0.9154993861525306,0.04461481643147125,False,False
384,4911,CROSS_60_150,0.33913987214611474,-0.3842598036761302,0.9005910480292519,-0.05250814132313675,False,False
385,5003,CROSS_40_100,0.6441527705509821,-0.26570090591764073,0.61335988458321,-0.14562223016930065,False,False
386,639,CROSS_10_50,1.1026006405130466,-0.5558217601363293,0.958978694183088,0.07246038136829269,False,False
387,491,CROSS_40_150,0.7405067119378627,-1.1971609268099113,0.41580308696448937,-0.22634653037450647,False,False
388,3675,CROSS_5_100,0.36995750833162766,-0.2746554414831699,0.20497754726173062,-0.16683546060092325,False,False
389,4507,CROSS_60_100,1.0136267489038941,-0.6311524169364064,-0.12037211895019037,-0.1393525301017895,False,False
390,4944,MOM_120,0.36296836465440496,-0.4833928773805336,0.8841867122327516,0.12849313420986164,False,False
391,4269,BREAKOUT_20,0.6619905837569281,-0.6975405351724153,-0.17811750883275707,-0.18609429615692064,False,False
392,3046,CROSS_40_100,0.11976713404738962,-0.20025915224814095,0.8465392062401556,-0.37702443547905085,False,False
393,3870,TREND_SMA_200,0.773248866715289,-0.41011029508495267,0.28597992210520823,-0.0953407748671824,False,False
394,1377,CROSS_10_50,0.7863888463354684,-0.5111905141001891,0.8080412334911186,-0.4231857938868697,False,False
395,1436,CROSS_10_200,0.8332460160461063,-0.5433157896616465,1.0650330280467357,-0.09540644646843743,False,False
396,3919,MOM_20,0.25186750207804715,-0.539505452799643,0.8441766057846838,0.6601943264137309,False,False
397,4336,BREAKOUT_20,1.549611168345969,0.2727949921812667,0.47970488408242556,0.37994997184693946,True,True
398,3940,TREND_SMA_150,0.3639125300419394,-0.4727547656695703,0.14854259984856535,-0.18295375606657904,False,False
399,1007,BREAKOUT_20,0.4078593349780416,-0.3359551402290164,0.7196398441376086,-0.4492253976577558,False,False
400,2100,CROSS_60_200,0.8543556660574827,-0.785424734800185,0.7767996785089308,-0.20794818365545176,False,False
401,1938,CROSS_20_50,0.4513356283837748,-0.7873559382081252,0.9965291591146505,0.023941996976293067,False,False
402,4513,MOM_120,1.186122962816539,-0.24677255868414205,0.11676701683591435,-0.15159211552617036,False,False
403,3561,CROSS_60_200,0.46713150504563195,0.4574319966381668,1.1323339319097632,0.01739207663947484,True,True
404,1974,MOM_20,0.8709667400780207,-0.4416072003307958,0.5566276740940999,-0.3598543047150067,False,False
405,4895,CROSS_40_200,0.46404725028119376,-0.2138830455727474,0.6857305082709987,-0.23049428349145518,False,False
406,1158,TREND_SMA_200,1.1612795960808764,-0.2164439055827223,0.9200455959817979,-0.23615106691937715,False,False
407,1271,MOM_252,0.9123298159497841,-0.3155995136005536,1.0594870911766114,-0.17721161227383808,False,False
408,5167,CROSS_20_50,0.7738873723585012,-0.10079462050804211,0.5447503874670119,-0.41024249094108733,False,False
409,4099,CROSS_10_50,0.8184043208735652,-0.03974265677364541,0.4489942099947319,0.11096167834089843,False,False
410,1545,CROSS_10_100,1.1303410927431254,-0.2830103945367377,0.9727802957926022,-0.25633583577832586,False,False
411,2587,TREND_SMA_20,0.16785536700060147,-0.6408759895173868,0.25070271578229086,-0.49989712890193116,False,False
412,2841,CROSS_5_200,0.018026483215599992,-0.26208724402157335,1.2963948892414374,-0.10927229976294117,False,False
413,361,CROSS_40_50,0.932797827185041,-0.6593470701430664,0.8457794106944361,0.3004382141732149,False,False
414,4956,CROSS_60_200,0.5225351596535556,-0.40614404054435815,0.9628398576541459,0.23432167217717326,False,False
415,2908,BREAKOUT_20,0.37181484108940666,0.08481431694680985,1.3710806931091972,-0.055680968167763245,True,False
416,2790,CROSS_60_150,0.36241177877712355,0.18962466513792875,1.425066739179871,-0.237050766619741,True,False
417,3244,TREND_SMA_20,0.17920018934445478,-0.02450200509780709,0.5970295609487037,-0.5361132829665141,False,False
418,4635,MOM_252,0.7408333604561316,0.05630723020442874,0.3947047720735097,-0.16147565522362783,True,False
419,4142,BREAKOUT_100,0.6498524893309018,-0.05242926383136037,0.7947177788436963,0.44593556960993075,False,False
420,1807,CROSS_20_200,1.4772770869087126,-0.0955191513414908,0.8854803167442405,-0.1180414581225433,False,False
421,1573,CROSS_60_100,1.3172490352201405,0.08042381710505331,0.6632857659177256,-0.4628252914826776,True,False
422,2483,CROSS_40_200,1.2273265782788079,-0.2341152629611596,1.151833603512546,-0.06034661525181706,False,False
423,471,CROSS_40_150,0.45056230825674376,-1.329246499319694,0.3154094737365735,-0.3413018085274291,False,False
424,2073,CROSS_40_200,0.7295392760386104,-0.5487423258871398,0.8566921227029255,-0.2654026611869613,False,False
425,1527,CROSS_20_50,1.3206578518916177,-0.052933408406514504,1.3957433501839482,-0.04807434564525348,False,False
426,331,BREAKOUT_55,0.9642369516733518,-0.6567422198349617,0.3424551227812967,-0.090109134649623,False,False
427,3380,CROSS_5_150,0.3524057697495318,0.18578732628066819,0.9349998878826119,-0.10098866120869121,True,False
428,3386,CROSS_20_200,0.3303644234037447,0.18400883676261415,0.9367160665418597,-0.14152519771382033,True,False
429,1595,MOM_20,0.8357208360190079,-0.3725734460142225,1.8478568182345072,0.5951075579726532,False,False
430,1504,MOM_120,0.9952175522348492,-0.298749607640697,0.9649640565866001,-0.5888843341540251,False,False
431,2566,CROSS_20_150,1.0524018131006119,-0.004487945959606332,1.4151938177002887,0.30408899074640194,False,False
432,3094,CROSS_60_100,0.23393277582387967,-0.10616543075361062,1.262107521356857,-0.05093827590886568,False,False
433,4901,MOM_120,0.5189514257168455,-0.17852376168785833,0.79545643814435,-0.1846181070652586,False,False
434,2057,CROSS_40_50,0.7034496354081374,-0.553305388648756,0.3956646661365077,-0.6504819406357187,False,False
435,4244,CROSS_10_50,0.8800289504392721,-0.3881633552503494,-0.08639390753374383,-0.23891166381767048,False,False
436,1372,CROSS_20_100,0.8456076848183773,-0.5090854516499359,0.8857837435264272,-0.3414146801157609,False,False
437,2213,MOM_252,0.6750882109582608,-0.4795332650167987,1.040769576345486,-0.11325025630884777,False,False
438,2661,CROSS_60_100,0.3506488159381986,0.0044032333825272385,1.0223138101773712,-0.22292697092732694,True,False
439,1737,CROSS_5_50,1.098109234866902,0.04457247150114285,0.9084947884642463,-0.44608146886087874,True,False
440,1543,CROSS_10_100,1.003340708857096,-0.3319225861899999,1.0298342121827853,-0.2544769653847996,False,False
441,3505,CROSS_5_50,-0.23066722674316628,0.016700676418529792,1.0869391946236242,-0.4320365798186163,False,False
442,4866,TREND_SMA_200,0.32835172567257337,-0.22941521965126044,0.8057709814760378,-0.2919496489382236,False,False
443,4582,TREND_SMA_150,0.9229914559761092,-0.5954233437756973,0.6283697063304037,0.18674431499357125,False,False
444,2574,CROSS_40_150,1.004747573596791,-0.1667255084477719,1.2321606337297668,0.12684141324396814,False,False
445,4233,MOM_20,0.5563534139073371,-0.7806162397196457,-0.0751276928499882,-0.2191280633401158,False,False
446,2206,TREND_SMA_20,0.5344218579781498,-0.5676894075675634,0.2300513377064202,-0.7613258316943872,False,False
447,1785,BREAKOUT_20,1.54335299891018,-0.2753750441598879,0.8257729686159239,-0.2911114007419975,False,False
448,4734,MOM_252,0.4576239113123931,-0.27428160818983116,0.8808002303613927,-0.05820686269936415,False,False
449,3182,CROSS_40_200,0.03956187891393476,-0.2663769999151866,1.2379940481165277,0.17636329076676271,False,False
450,829,CROSS_20_150,0.868860321091875,-0.3580828593974146,0.8827454016390126,0.34258231328941635,False,False
451,3506,CROSS_10_50,-0.0820569122425352,0.07509455130818277,1.116532657491452,-0.3369994662946514,False,False
452,2885,CROSS_40_100,0.19796611362174862,-0.09856288416597647,1.3292594971858678,0.04060960472124697,False,False
453,3573,CROSS_60_200,0.7042153191496919,0.6277933565116784,1.078860196774902,0.0818459969761145,True,True
454,652,CROSS_20_150,0.969662391404898,-0.5289182339712386,0.9688196671610378,0.13795472268324982,False,False
455,814,CROSS_20_50,0.7333422285663108,-0.40809905010781966,0.5495178637323308,-0.47078397480353207,False,False
456,2855,CROSS_20_200,0.06822362073010932,-0.21490101225923297,1.4420656752159575,-0.0844669187827658,False,False
457,1044,CROSS_20_150,1.0044431010468768,-0.1496645016895639,0.9241115389167797,0.37857535449041935,False,False
458,2972,CROSS_20_100,0.3489914739902783,-0.11131266422102915,0.8087085924373024,-0.3408838017789564,False,False
459,3557,CROSS_20_200,0.6221928331861557,0.6115270309495393,1.0876899723296942,-0.1517775128977128,True,False
460,4568,CROSS_20_50,0.8018185682541042,-0.948557169659545,0.8889788863290065,0.4012835074176102,False,False
461,1739,TREND_SMA_20,0.6210058756861058,-0.4300132863309898,1.254934654925313,-0.15047643151612933,False,False
462,449,CROSS_40_150,0.582760197686066,-1.0031954277360016,0.6246866647380523,-0.14449551132438465,False,False
463,271,CROSS_5_100,0.6906386054408793,-0.9074163207387087,0.7102140705390128,0.18318538655349137,False,False
464,4964,CROSS_60_200,0.5166009584218909,-0.3665164581063194,0.8470544797676897,0.08318313931804044,False,False
465,4411,TREND_SMA_20,1.0434464746247105,-0.4206857686291132,-0.4068552141483075,-0.1363710624273925,False,False
466,281,CROSS_60_100,0.7913279049223833,-0.835931122644133,0.6972525783180925,0.16473079135891133,False,False
467,3480,CROSS_5_100,0.40358031875567313,0.5447298603688865,1.403842325293698,-0.11406423379152608,True,False
468,3436,CROSS_40_100,0.23492413947946753,0.13623274955708453,0.9006541512183375,-0.33234925052944253,True,False
469,1980,TREND_SMA_20,1.0114749273573485,-0.23957177365602766,0.7284300746672449,-0.2416952693551917,False,False
470,1833,CROSS_40_50,1.055497086170742,-0.32510370495892915,1.0898997201629776,-0.144739998037821,False,False
471,1547,CROSS_20_100,1.2808675816022679,-0.01107351452812022,1.0304248558996736,-0.1605025505314721,False,False
472,2070,CROSS_40_200,0.7553903942847526,-0.4765737821256517,0.8983434934752442,-0.3202837359101398,False,False
473,2571,CROSS_40_150,0.9418313452015138,-0.039747959291408286,1.426973334088939,0.2581137230303612,False,False
474,1808,TREND_SMA_20,0.7069115960819796,-0.6853966686178175,0.8024386496203756,-0.2856255715169713,False,False
475,1016,BREAKOUT_20,0.42760682332747724,-0.42643786885651713,1.0564083364750059,0.08364013193041986,False,False
476,4216,CROSS_40_150,0.9026650554221594,-0.3351600404752513,0.2160091379341531,0.019194805941833648,False,False
477,3445,CROSS_40_150,0.4189373025023134,0.261566151634413,1.2029971293578074,-0.014351899176460181,True,False
478,4402,BREAKOUT_20,0.9164917528150386,-0.6048442601030108,-0.38809472807952383,-0.07140359783091543,False,False
479,1471,BREAKOUT_20,0.5381475900694825,-0.7539011381382916,0.667994059959349,-0.7523276257420315,False,False
480,4183,CROSS_10_100,0.8611770640672473,-0.1658386102062881,0.4996264198460123,0.23356804674672982,False,False
481,4293,MOM_252,0.8070932153462006,-0.3938568063499679,0.06321990371990978,-0.033799813776917764,False,False
482,990,CROSS_60_100,0.63044995846174,-0.2527680146385425,0.7306703542731597,-0.10353463847607092,False,False
483,4594,BREAKOUT_200,0.9048156668893579,-0.7087594894605995,0.3746934828534702,-0.017108495855512995,False,False
484,3731,MOM_252,0.687919449270306,0.18895149355746055,0.36166259737218526,-0.14239088023927304,True,False
485,3084,CROSS_40_100,0.21118900998164167,-0.1367212612674895,1.193699985069491,-0.11589860993871337,False,False
486,946,BREAKOUT_100,0.9865141439646842,-0.09908971405272493,0.43079380506587417,-0.2716081486666697,False,False
487,1149,CROSS_20_100,0.7544390855341577,-0.5328941793236879,0.848326017472535,-0.2562084315619355,False,False
488,5187,CROSS_20_50,0.466238274453003,-0.5349655534166153,-0.004229110531139661,-0.9635665891716284,False,False
489,2796,CROSS_60_150,0.31123566240370276,0.06653308951658388,1.4673689606905274,-0.21827761541852708,True,False
490,3107,TREND_SMA_20,0.18144283144733978,-0.10715873296674716,0.7403583775393174,-0.623198165153982,False,False
491,1105,CROSS_40_150,0.8579409955551611,-0.46997678356441175,0.7974810871370265,-0.24850995967040324,False,False
492,3143,CROSS_40_50,0.32134355739277387,0.01865297814331468,1.0806391919199272,-0.36064240912916223,True,False
493,3311,CROSS_5_150,-0.28048132417773486,-0.3620946213483347,0.6322294061497036,-0.36885539020846414,False,False
494,4126,CROSS_20_50,0.7170490144285573,-0.03821095642247174,-0.0015661853609717125,-0.42138787097043984,False,False
495,3936,MOM_252,0.5660862700310069,-0.2323807707999832,0.31016245890478417,-0.03449536384763152,False,False
496,1139,MOM_60,0.8304523569446403,-0.47631940165847597,1.021972659346232,-0.0005849956017973668,False,False
497,2033,CROSS_5_50,0.9929101073682481,-0.40387473454175216,0.6945647218980615,-0.39465234912373637,False,False
498,1902,MOM_120,1.1461485123884545,-0.2931531544126613,0.7522640443387427,-0.10035024212822874,False,False
499,1427,BREAKOUT_100,0.8756502288361059,-0.4992333799867461,1.059779618672871,-0.12377021783203013,False,False
500,357,CROSS_40_50,0.917065824173794,-0.7133201451844096,0.6651439355580181,0.16106634090606264,False,False
